FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
531246,171411,4876.306,775,11870.68,-587.9946,-293.5362,8898.674,2496.473,-726.8759,44459.07,4852.382,186257,49451,6843.136,1243,16668.34,-695.0666,-303.094,14334.33,3440.744,-1455.589,72651.96,6171.58,51,4790.77
679683,144425,1142.558,555,6118.69,-146.2536,6.361557,4352.534,328.156,810.0958,35180.35,3517.492,254991,43603,3000.051,1296,8096.357,304.8104,-228.755,6532.081,503.8439,907.2571,58208.21,4832.166,57,4838.796
837937,133258,397.6312,1026,33278.8,959.5453,212.695,3185.415,527.1237,197.9822,5647.708,2349.96,272669,37690,715.5159,1368,45110.34,1965.17,407.7874,4663.096,526.7146,595.8078,9474.016,3578.657,50,4882.31
749941,144828,12390.8,1984,38832.04,1407.064,392.0616,7417.658,1392.682,-134.0177,27511.66,2590.632,268964,44775,16269.96,2961,57604.45,2793.014,1378.803,12181.27,2359.558,510.9175,46935.07,4117.262,53,4954.521
637987,225814,1379.789,1279,32125.71,-49.15889,-14.99913,4137.069,1942.742,1724.093,28264.16,4218.371,255589,68912,2495.515,2560,50981.09,450.4375,445.0914,6064.581,4210.09,2633.292,49881.32,8744.922,55,4974.692
941836,157944,5017.792,1267,44932.59,6867.783,227.6053,5753.675,2189.543,245.4444,11146.57,-336.0205,317966,46016,6632.949,2486,61608.65,10156.53,827.9289,9849.906,3462.848,-1585.573,18749,88.95028,57,5039.57
834649,139485,2431.15,895,25001.51,2715.688,-3.444665,6537.279,1169.471,255.0762,8268.263,1576.284,289349,42102,3730.628,1174,35966.44,3708.865,-13.4574,9485.841,2265.165,1837.469,12900.96,3364.005,59,5086.58
1086207,154115,1022.578,539,12402.04,2122.312,-310.4693,1540.036,1043.445,1652.798,3553.171,91.08577,374521,44980,1168.22,857,17895.85,3419.897,-286.6641,2454.539,2053.072,2660.801,5334.788,986.2513,54,5245.256
923999,301080,1874.377,1269,25527.79,236.2583,247.7053,3405.837,1452.972,640.2146,26774.52,6904.847,357715,95837,2511.539,2654,39042.04,-278.6709,911.6323,6009.674,2373.347,-1807.096,44007.32,15388.5,61,5328.822
709617,180600,1186.372,937,29993.59,1443.122,124.375,3848.698,334.4111,275.0781,23272.38,3452.022,276237,63955,1818.145,2041,51407.23,2351.207,599.0229,7226.32,1262.621,-294.0531,45874.76,7228.592,64,5387.967
