FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
327648,270046,5832.893,983,32148.75,239.9828,-205.8692,7133.517,1059.589,420.7264,34208.28,10938.19,142224,85250,9171.419,1403,48490.86,-350.8621,2.322669,15379.99,1886.125,643.748,62538.48,16332.7,56,3646.358
701912,165241,815.0645,252,16870.31,3154.644,257.7594,3439.203,568.2788,823.9106,10960.35,193.3434,240925,48096,1906.131,458,22725.67,5004.601,268.3473,6395.898,-320.2237,1618.709,18914.63,-14.70835,57,3661.661
737570,138407,5380.814,902,15871.43,130.7984,-278.7786,3226.233,1247.443,829.1186,8479.444,1609.438,246233,37425,7226.492,1562,21604.71,741.8366,-584.8538,4710.972,2440.221,2398.515,12567.05,2763.783,49,3681.776
677731,177024,729.4979,384,36728.02,1699.971,-177.8434,3437.542,294.063,585.3491,5927.675,635.2899,238348,51554,1125.51,972,51210.97,2200.544,107.9799,5896.27,315.8185,575.3847,9201.489,1718.93,54,3735.846
288266,241648,616.1108,719,27829.88,155.6158,-17.95742,1091.266,1541.493,688.0887,6221.492,-500.4867,111920,72000,694.2963,1261,42148.21,72.19078,182.0774,2138.65,2709.38,-371.2577,11266.9,-658.9373,45,3846.123
681744,177522,7394.952,951,16291.82,388.3611,92.41131,5057.96,640.8221,547.3622,13429.43,2322.462,236311,52030,10550.8,1501,20650.8,747.4936,258.2118,6734.999,890.9645,101.3839,22389.29,3624.409,52,3865.32
879091,161427,780.0727,534,21998.92,1321.895,-79.10253,2337.629,530.215,894.7245,9847.943,1377.039,294954,46826,1697.714,880,29363.81,2830.922,3.515099,4607.351,1505.318,2937.634,15931.42,1051.531,51,3873.954
375375,979586,4484.348,1798,2845.77,323.7857,167.0348,398.3801,693.2687,15384.23,3890.546,897.8827,164129,353997,6807.098,3606,4819.452,891.6724,563.7296,1226.673,1004.715,25715.52,6878.744,1919.673,50,4009.936
401579,223586,1070.218,692,29630.14,5233.992,228.5257,14992.6,1149.832,76.41689,10583.27,1374.734,166721,69554,2012.744,1319,44785.41,8988.37,713.8881,26711.41,2538.284,413.974,19758.39,1860.397,54,4162.967
517327,136630,301.8027,127,12370.95,2485.487,-371.3921,2205.311,415.429,878.325,3206.875,-620.5229,168309,37168,364.8891,234,17155.01,3543.404,-412.9969,3250.637,681.9573,307.8608,5646.186,633.045,47,4169.198
744210,151926,7942.97,820,9353.116,2094.43,164.4269,8190.443,1775.64,689.4608,11357.43,1211.898,262720,47034,9854.398,1123,14371.62,3563.097,967.6074,14042.3,2212.403,-521.8676,19549.48,1128.764,59,4188.217
1057595,160756,1012.062,394,3748.959,248.3648,-217.1565,324.4878,735.2121,1033.043,624.5417,2044.73,364706,43948,1370.517,523,5946.758,247.4028,-420.2919,1161.271,1791.974,1650.7,2981.166,2458.189,49,4210.897
817889,188873,5677.336,1265,27549.75,-306.2037,196.6529,2733.186,884.6199,738.5906,4400.835,3605.137,298022,58540,7617.613,1869,37816.83,474.5307,327.0684,3765.973,1141.572,1805.042,8819.397,5721.829,58,4231.364
1075716,290266,7432.009,1250,17591.35,415.4459,-252.3041,19551.11,1591.851,1184.558,54713.64,8672.883,406568,93118,10224.97,2749,25724.05,340.0308,-278.6856,35533.93,2488.633,1141.444,95057.55,14069.97,58,4324.53
749566,120814,353.4203,218,20869.4,2132.613,250.2761,1726.854,949.8785,1115.505,3277.205,-498.1965,238287,32174,346.6997,375,28473.72,3364.19,504.9191,2569.912,1248.004,1530.358,4501.486,-548.936,46,4324.675
405315,397370,443.8561,735,41584.06,1105.497,-462.6411,862.8748,864.5904,1935.336,3066.848,4093.901,151487,126492,315.4242,1586,65877.8,2551.6,-711.2812,1563.467,1618.946,3754.284,5647.16,5757.069,46,4324.718
785229,132100,2787.549,529,8336.731,1743.061,-181.99,5242.353,474.8677,668.2136,3605.054,647.9442,263816,36097,4632.104,1005,11331.94,3114.905,-789.4093,8579.483,1441.613,1213.857,6261.813,1050.008,52,4366.949
365963,243208,17560.82,1867,32058.32,-1221.666,459.4683,3517.864,1289.283,-722.0419,2654.99,2502.04,143369,78325,25288.34,2786,52538.63,-1126.59,1232.325,6745.425,2024.974,-1237.059,6692.385,4030.422,54,4419.992
830460,169247,1822.886,219,2760.48,136.5146,215.7677,585.5131,679.7334,224.7365,-591.9461,10019.1,306450,56648,2989.08,591,4417.488,278.868,299.4624,1063.361,672.2078,1779.95,-1700.525,17755.84,58,4454.597
1067855,222292,496.0168,951,24558.33,-475.1614,-195.0629,2605.936,1532.138,-193.101,17577.54,9382.033,371388,68683,469.2659,1159,32829.91,-964.163,-216.5719,4473.354,2161.221,-1137.692,31118.54,14272.78,54,4462.831
