FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
933315,116033,55653.27,5548,11038.63,2040.724,-237.6951,3829.211,100.0109,1650.508,9461.858,-1356.31,360660,35598,83566.87,8803,15685.18,3068.541,-457.476,6413.189,556.313,1808.763,19032.29,-450.4034,58,497.601
900110,150921,10065.87,1284,19030.21,-359.579,128.701,4347.1,507.8475,1363.129,24289.32,2903.39,361917,47735,15330.91,2954,30680.13,-272.7659,537.0917,8458.517,312.4955,2369.81,50730.16,4100.139,61,513.092
637103,141531,3740.098,1144,24172.02,728.9832,-176.8503,2360.163,188.0952,1159.701,13716.59,-448.6505,241228,42532,6116.596,2135,37926.55,570.8323,-33.71609,4030.006,-67.81732,961.7229,28092.8,317.7855,56,532.192
929941,114477,4081.88,413,9184.356,2323.503,-138.8046,2194.036,863.1185,997.0906,4944.144,-2006.53,334397,33042,5784.727,690,13559.09,3438.936,-337.4695,4587.849,1430.305,356.9377,9762.639,-2266.101,55,557.636
835208,181835,4063.626,451,17846.37,-144.0823,77.81609,2905.311,828.2338,1204.593,21816.31,2411.838,330355,64596,7729.708,1334,32738.73,-494.0001,558.5645,5873.976,1320.549,-788.2775,45859.48,5680.799,59,559.612
826309,115575,8267.08,1046,27832.66,281.4207,204.6893,4688.442,180.68,9.119493,2892.676,1794.745,321708,37953,13304.48,1967,42502.69,461.2331,539.2811,8466.42,877.8027,230.8077,4103.102,4283.183,61,560.51
802611,90888,4010.596,667,13928.3,990.281,88.64244,2875.828,286.0879,656.9562,10134.99,541.6049,286302,28050,5998.422,736,20001.25,1325.56,653.9092,4957.078,-380.7359,803.1003,20614.13,1152.249,55,561.309
790143,178597,14072.81,1758,28627.76,5043.468,31.32637,8256.028,526.0781,649.5834,10456.58,-82.07966,311777,54557,20572.93,2992,44571.91,8483.708,383.491,14160.61,933.4761,2052.801,17679.05,460.8029,54,571.986
646358,102758,7087.535,836,11148.64,1103.773,151.2485,3876.181,-156.0623,-99.76657,7630.232,850.4936,246147,31983,10894.12,1952,16156.87,1463.801,273.9196,5385.53,-376.2318,-431.1333,14661.6,2261.196,59,583.465
851363,191836,14932.46,1935,14716.43,2211.073,-365.9084,4414.542,323.4132,1539.724,22289.07,453.3453,337693,64453,22231.42,3000,24211.12,3519.784,-615.9664,7327.098,509.0457,2380.088,44278.72,603.7126,60,584.026
813297,98242,6734.545,919,9444.929,74.13763,151.7479,1848.1,111.7729,264.2523,2905.053,334.7693,315448,33086,11048.92,1808,15259.24,1328.071,258.4652,2852.999,448.009,253.1508,5187.058,67.46503,63,584.912
1025095,139591,2348.208,117,10207.09,170.2902,-79.37762,1825.522,148.2746,1884.024,7130.143,2945.967,397878,45243,3405.961,314,14386.69,624.3936,-16.05822,3227.288,187.8926,1911.743,15098.69,3896.999,62,586.028
692663,141275,22710.55,2216,24175.36,311.0777,-36.08666,3757.593,672.4177,652.0999,8502.772,1416.159,293587,45477,38549.16,3789,38814.8,928.7017,251.5942,5580.549,1069.568,1945.064,17265.9,2410.983,62,604.347
622283,194303,2717.646,1133,39637.19,1994.508,-513.1534,1240.011,936.2784,1525.358,8104.56,5632.032,281258,69477,4902.527,3001,72650.91,1736.431,-578.3327,1619.824,1324.154,1749.301,16920.99,12390.91,61,611.463
888749,161348,16882.45,1399,12136.62,775.4866,18.38412,6052.588,896.8373,642.7302,38836.9,6113.491,360562,56251,25857.01,3038,18684.39,1674.927,-105.0939,9681.762,1402.278,2070.653,74819.38,10257.99,66,652.721
970447,211854,1283.909,861,29070.88,-135.8586,37.7417,2886.29,639.3456,278.7972,22631.85,5339.247,376765,73158,2532.941,1963,48591.66,-52.88375,590.4198,4424.808,1284.777,-1472.451,43923.3,11024.53,63,657.149
886228,173424,466.5198,699,29263.84,3239.492,-160.6555,5144.984,1075.945,783.8743,4998.772,-715.9215,338955,58328,1218.656,1395,45900.07,5450.962,193.613,9032.371,1508.115,1177.673,11343.08,-535.5927,60,657.362
861547,108692,5345.121,625,15583.74,2161.63,-94.57188,6514.061,173.6407,269.6816,5920.067,-274.402,322214,32834,7557.793,1240,21949.38,3291.344,174.7271,11517.14,581.6086,-39.53711,10780.5,45.42048,59,663.979
875117,119371,8650.108,1290,26206.38,2315.199,-21.95723,4178.651,536.3387,405.7253,3851.068,-377.0521,320597,36386,12204.23,2070,36897.67,3851.341,357.4741,6961.822,689.3168,564.5091,6641.853,30.23462,59,664.191
879560,126652,4651.077,956,17279.42,1082.157,83.74097,2532.992,233.5327,1351.368,2813.488,54.23774,329590,39197,7763.278,2181,26251.32,2390.496,391.2781,3273.002,643.9199,2379.682,5801.733,-324.2623,59,664.728
815951,105971,2369.375,351,10848.37,799.3484,-91.00374,2635.795,235.8181,1122.837,4980.156,749.1922,319118,35489,3877.41,742,14754.83,1802.528,-89.49792,4109.021,294.9428,1691.252,8850.42,2014.642,65,678.638
955743,190678,5938.652,894,23966.8,318.1256,-14.65233,4456.681,361.4825,2397.145,13849.76,1831.098,396583,64425,10037.64,1790,39396.51,-199.6044,226.1389,8232.009,66.49255,4148.833,28330.37,3608.862,63,685.887
569721,159154,11452.95,1180,12525.27,2619.091,133.9497,4052.497,651.9979,1672.266,7482.674,1463.246,213734,50852,17409.42,2387,21062.84,4487.125,371.3658,7121.055,1302.842,3797.752,16434.83,2075.233,56,701.835
856593,154682,2760.725,543,16770.91,218.4696,234.6035,2014.629,381.1721,1247.891,12045.43,877.706,337726,52245,5115.035,943,29026.53,262.5578,694.9202,3358.194,519.9841,-433.784,22534.46,2952.406,56,723.996
406068,169442,10482.79,1170,18181.99,677.4913,-140.9016,2673.433,90.88862,2582.915,9134.519,-395.1768,155110,58994,15624.95,1419,27538.02,465.1031,-170.2997,5175.883,-139.3877,4058.707,16744.6,1753.453,57,732.301
778317,91252,10186.18,1044,8686.832,1388.258,-22.19847,2270.868,337.8914,1026.078,5174.211,-346.45,292168,28154,15225.35,1953,12461.05,2553.195,-86.87429,3426.522,842.6539,2736.738,11185.06,-839.1373,59,792.229
728206,80617,1582.47,733,25237.86,-242.0564,8.721348,1741.675,618.9147,1015.926,13092.74,193.9508,245226,10056,2254.776,1305,37327.68,105.5353,-6.018013,2589.938,1042.769,3665.08,21626.95,710.2894,38,817.861
852262,3143047,8576.828,3353,3734.512,-132.4984,321.7741,2179.704,1741.228,268877.6,6348.95,2298.287,305952,1135634,13675.14,4769,5732.55,302.8889,817.9839,3415.772,1861.465,445630.8,10064.73,3929.753,58,835.381
