FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
863075,171188,862.6219,860,21546.23,-327.1225,80.5294,18.51438,989.8893,2572.516,35070.39,11253.07,357516,52946,1175.159,1341,37436,162.2602,-418.2997,-1273.015,2182.26,3818.081,70806.84,20919.86,48,730.329
934036,129301,1967.061,349,14524.52,668.7548,204.7951,334.5948,779.0226,1668.801,3236.595,-426.5306,391094,46505,3388.454,612,22794.04,2268.112,677.3704,-219.4601,1184.478,2985.189,9708.313,-2575.904,67,734.582
1225351,209241,20424.96,1608,13431.93,734.2313,116.3959,-231.2233,968.9503,3406.356,20076.19,1107.621,521425,83198,34382.64,3369,20439.39,2795.625,466.0366,-2157.116,1937.637,1004.721,43996.2,3319.044,67,737.156
913887,180088,3032.238,1035,26502.12,6389.198,72.49099,-730.5658,1284.957,1138.172,6662.128,1238.701,376310,62938,4907.421,1992,47597.21,11089.97,520.2278,-2654.567,2543.085,2785.003,11866.82,3741.549,61,743.243
806539,238085,4787.283,1468,38998.25,836.7028,279.8368,150.8065,963.5634,913.2602,2853.174,51.40535,365380,89360,5834.886,2481,73639.11,843.3851,1018.964,-153.1031,1014.01,40.52737,4812.228,1699.171,67,748.708
842697,219148,9214.486,1592,41879.04,2254.353,-589.9377,-760.8649,1075.385,2749.699,9119.854,1171.024,399232,89339,14569.99,3489,79341.64,1525.153,-459.3618,-1147.1,1664.436,1699.531,15896.04,8410.37,67,754.112
416522,212222,23994.51,1836,8440.357,1383.642,-77.21643,599.6512,326.123,2252.646,15309.68,-37.63512,170951,77129,43954.09,3166,16033.98,2480.882,548.3409,2429.788,-372.6437,4297.002,34972.72,-779.2676,57,758.568
932394,158658,2252.427,731,28927.7,-651.3557,400.251,640.869,959.122,2809.881,31881.24,2490.271,391445,59725,4345.918,1490,46224.23,-1400.948,1351.298,2459.007,1830.009,72.59683,67721.02,4213.61,64,764.364
678393,200176,1850.585,608,33554.82,2690.606,-152.6043,821.8093,1058.03,2264.906,8621.397,-1033.902,307384,73235,3077.866,837,56312.25,6689.774,-32.55805,1758.494,2437.744,5903.896,21998.71,-5354.76,64,775.68
564433,181040,3397.23,1424,39136.5,1563.892,-83.10181,350.5195,1123.989,2022.766,3838.943,-1959.466,243425,65622,5976.862,2574,70093.33,1756.358,298.1656,1815.139,1720.015,2119.011,10644.11,-2369.187,51,776.238
1065183,149783,742.9417,606,19734.01,1614.176,-279.1853,-7.033203,892.0084,1321.805,2236.004,-261.6222,434944,54361,925.8069,1392,29359.69,2155.361,-412.5749,848.1055,1655.537,-2477.436,4331.761,1450.435,68,783.144
875218,203140,5296.532,1494,35578.89,-1230.942,358.6308,1065.909,1082.364,3572.19,39228.03,3150.993,426128,82812,11382.3,3425,64505.63,-886.4805,1247.565,-368.9331,2025.369,4719.479,85481.41,6018.438,70,784.059
955528,157629,5777.41,1219,40287.93,6720.853,74.48428,-911.2167,489.4927,1238.332,6264.413,-953.9725,422015,61569,9800.735,2681,64426.4,12924.39,-28.07787,-2183.031,1188.774,1029.802,15837.53,-2429.702,70,787.058
1111934,210903,1194.546,610,24043.98,112.9334,-347.2072,587.343,601.9965,900.9793,2245.422,801.5112,459323,78120,2084.215,1760,38160.61,1071.82,-794.7983,173.9519,1853.099,-23.67123,5874.207,950.6027,64,789.543
894627,135590,7811.705,1031,28067.58,2963.121,-146.9231,1038.495,850.9851,938.3988,2200.329,1079.106,374325,48987,15129.52,2216,45307.45,6164.221,-23.07585,3771.128,1848.14,11.22312,3579.357,4777.581,65,792.969
