FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
598071,213513,488.0846,666,24452.85,1787.259,-311.1097,1729.97,894.6693,145.1757,2481.308,807.9615,207891,62129,630.5997,1174,33972.97,3864.638,-170.5574,2543.851,1564.924,1269.357,4320.523,-27.49463,50,3158.715
540808,203932,487.7052,437,26584.75,6535.969,136.7867,5350.726,1276.205,936.6569,5582.062,124.9749,195301,59969,735.625,673,39676.24,10562.71,-73.8552,9343.367,2324.09,2250.144,9713.37,-1370.096,55,3163.609
664004,132234,923.0648,195,5674.191,386.6447,137.3682,1190.262,410.3366,644.5646,1389.163,417.157,243578,39635,889.0783,91,10080.89,275.9865,44.82359,3703.143,1516.887,1543.31,2457.332,279.0845,59,3318.52
874300,111491,271.755,182,12547.78,1373.006,-39.74096,3053.088,382.4174,226.7881,3011.983,-263.871,283780,31221,634.8137,369,16518.9,2032.899,308.7848,4711.49,874.9722,17.43208,7797.646,-1274.777,54,3332.978
542949,141820,1210.081,807,21477.72,4247.541,57.44937,4812.834,703.3973,1033.536,9910.47,-2299.915,198926,41755,2015.883,1532,29945.62,6503.541,389.8002,8877.427,513.4126,1308.932,16826.69,-3919.824,57,3337.292
846574,114014,205.5051,527,13263.43,725.4687,-101.9956,1646.796,447.7422,1036.778,4876.04,-135.6666,284483,32671,522.0126,717,17668.48,1592.104,112.056,2524.447,502.9006,1546.415,9249.893,-1216.969,58,3342.312
520679,199658,247.7285,523,26275.95,1839.667,78.58157,2281.988,318.6511,102.6104,2550.898,1146.778,187603,57752,682.9885,938,38165.03,2640.266,176.9243,3093.428,183.1542,-631.7209,4636.596,2530.981,52,3368.752
719289,138129,544.4809,470,5087.416,371.4277,17.75634,3434.097,432.4788,439.7667,10776.65,622.6158,257490,40268,1253.911,1435,6822.093,597.5306,-58.43811,5496.471,971.511,-193.1948,16523.79,2741.65,58,3381.513
667707,183516,2786.268,681,14750.66,779.6916,18.07986,7275.294,877.4959,1078.52,29522.3,2368.884,263488,55516,4329.644,1286,22114.13,1790.302,615.4524,11038.73,1228.516,1116.211,47822.5,4272.748,60,3423.631
444755,230352,356.6496,561,28861.22,5340.27,88.86171,5238.741,865.7375,711.7981,5490.943,854.9295,172582,68749,391.0339,897,38682.71,8551.905,301.1126,8566.859,1941.239,2367.635,9471.967,1625.933,53,3518.144
568980,200272,896.6695,420,17169.04,4922.54,199.9327,5527.936,1697.714,161.1018,5477.154,-575.6024,206322,57955,1987.7,1177,25247.13,6589.125,723.7115,9694.071,2551.189,-503.7216,9321.092,24.95862,54,3523.877
565002,215798,209.2245,676,23030.21,3687.362,62.83111,3870.418,700.6035,435.2938,1294.504,71.48605,215612,65151,310.4551,1321,31381.17,5128.685,-44.43239,8420.095,1616.674,-17.29712,2511.629,1686.032,58,3532.098
395742,225546,658.4838,592,26511.67,1197.842,77.23306,2674.533,207.9853,526.1248,4808.291,-62.9213,162640,72553,1674.927,894,41015.63,2599.431,118.0191,3874.117,708.1667,3107.387,9454.34,-474.336,60,3583.077
717573,173503,1003.629,350,6742.677,-306.2285,-24.24645,345.434,346.276,735.6982,-750.6884,401.3836,268384,52123,1691.304,555,10959.93,-657.1738,-168.3719,-334.1361,637.1293,434.9464,-1981.078,1365.481,59,3689.638
489941,253307,3176.271,964,18974.65,6771.893,-386.485,12433.48,1086.453,22.20422,22778.73,963.2438,192420,77100,4692.985,1924,27538.36,10552.82,-405.0323,20335.6,3303.715,975.6308,39793.25,1849.717,58,3731.875
497358,196839,619.5543,393,2226.489,-79.14033,86.87842,154.9207,664.049,327.5771,325.9731,968.9229,216703,66714,1083.034,1503,3654.62,-47.73926,556.1537,72.81855,1662.569,1141.256,1486.087,1283.631,63,3799.745
504704,206428,458.6683,563,27959.37,2222.161,34.56273,1886.802,423.9621,1967.573,7963.704,-837.3252,198961,62683,486.5957,952,42014,2289.639,337.9987,4156.538,1356.607,2145.331,12869.81,1545.584,58,3799.93
740882,113511,1250.436,505,9162.854,561.0144,92.53848,5433.789,182.3725,1508.262,5852.15,571.6787,243901,32396,1661.938,968,13317.97,831.6417,698.26,9004.386,-686.7938,3822.599,9999.422,891.4774,56,3810.07
381951,239853,13217.58,1859,25473.8,1325.482,-145.5272,7386.715,666.0391,1283.343,18155.48,847.8371,164975,82749,21936.4,4012,42590.21,2180.836,-213.3164,13231,1218.88,3684.022,32851.2,2474.617,63,3840.957
645227,194303,536.9182,375,10197.5,-758.6823,169.6014,637.4055,280.935,241.7879,-165.2916,1674.048,204105,56162,710.7574,825,14560.72,-766.2979,892.6295,712.1392,-622.1536,121.7918,393.6425,2324.521,48,3898.056
934373,222297,288.3835,135,13131.56,3003.918,13.56648,4282.09,1169.779,698.4988,683.0751,898.7217,318776,78934,58.02116,236,20483.94,4144.449,51.79248,7153.937,2923.751,675.1774,1759.007,2537.864,57,3934.856
723475,109302,227.9037,181,8518.589,2282.635,-110.2551,1636.1,156.4339,907.6628,2426.235,-835.7573,236795,30599,275.2328,653,10969.11,3061.572,262.4282,2751.115,380.7342,2042.24,3206.312,-197.6269,51,4012.937
286633,241009,3307.512,2152,70482.32,326.5951,422.9567,1956.047,1058.691,645.5905,1907.175,212.3548,130655,98219,7546.621,4515,144362.4,2619.442,440.1315,4263.317,1256.763,2086.394,2956.939,-2536.625,61,4051.204
473824,178721,339.7296,418,13329.58,1981.099,-217.5524,2504.915,660.4541,384.6537,3253.942,751.3486,178495,53268,503.425,855,19230.24,3194.62,-408.6003,5158.989,1890.919,1684.503,5758.873,1425.944,57,4106.975
499972,178726,613.9688,476,25822.25,1649.579,28.13668,3093.259,675.5229,124.8178,3547.1,924.2151,196410,56031,865.0121,953,39206.11,3531.104,-298.2466,5382.669,2018.085,1277.148,7896.66,-343.8337,59,4117.583
419098,285483,1150.157,863,30817.79,12389.82,-413.4007,13294.57,1583.34,455.3727,19811.96,1194.061,178057,89019,2402.291,1381,47798.46,19571.87,-397.6659,24219.87,2701.553,116.217,34412.87,2459.493,55,4129.312
466364,198580,703.9172,576,18748.93,4015.943,-47.27214,4651.939,518.938,1085.342,2400.135,1468.064,176654,59432,1457.458,894,28347.31,5884.022,233.6903,8590.812,1782.903,3064.24,3323.999,3288.759,53,4220.727
747077,156044,4350.034,359,11985.3,2840.924,-260.0202,7337.97,966.6014,310.5718,8758.346,143.1391,265140,45449,6418.587,838,16704.4,4550.391,-88.51544,12893.18,2094.015,1696.584,15616.66,-816.4487,58,4223.702
689925,73703,169.7715,396,6747.024,2037.609,-24.51833,1794.31,-6.493484,1421.538,2372.058,-743.4835,220201,18828,217.4317,642,10040.72,2230.191,-57.79289,2828.379,21.59893,2591.787,3728.099,144.9798,49,4254.488
380294,181175,65.194,153,25205.48,2409.08,99.1571,3453.486,578.532,414.5859,4697.44,-661.2884,153855,53774,256.5825,328,36698.56,3742.782,337.6762,6247.549,1351.231,420.0751,6570.697,20.86608,55,4256.31
618218,170348,697.2088,215,20923.93,4829.81,-2.06577,8329.561,770.9893,234.4281,4994.344,310.1881,230786,50821,1533.721,634,29489.01,8434.105,-79.75468,15214.54,1640.091,1683.805,9617.838,-776.902,55,4257.843
766109,144401,869.7337,523,25750.28,6782.077,400.827,7908.026,94.9949,1820.178,4392.62,409.557,255973,39346,1401.947,815,34432.08,9948.97,464.2091,11522.6,-224.9752,2273.515,8430.153,-203.0809,53,4292.911
385510,277159,883.314,1087,32688.76,4543.332,5.417653,7336.185,694.4722,127.2348,4815.528,-415.318,161561,85957,1652.142,1545,52341.69,7457.859,162.0834,12470.41,863.6819,-260.1669,7261.473,-710.894,55,4416.913
772005,82426,160.3082,360,14826.36,1077.795,-289.6727,1369.884,555.633,-180.0082,5818.23,1276.007,258958,19409,280.6176,555,19728.67,1814.906,-596.5167,2616.83,1434.909,-176.0378,10123.5,2157.073,53,4447.771
563881,224888,1019.51,190,7061.623,1580.933,167.7059,3338.284,1698.42,665.4001,12170.46,-453.1871,191135,65786,1754.012,284,9386.922,1970.645,755.9796,5323.289,1955.309,1163.488,22420.49,-630.5624,57,4454.047
745024,181692,891.9887,573,30403.67,8959.057,-157.7649,9606.937,1076.116,78.49493,4109.55,350.2434,261680,53640,1466.727,826,40964.82,13384.03,97.6874,15117.8,1508.258,29.98907,8665.456,-3.70978,59,4469.102
1039308,192598,5609.847,1301,40457.49,1510.812,-193.0197,5645.558,998.9534,1552.557,1924.569,135.5198,380876,58490,7721.631,1830,60724.36,1587.055,-189.7052,9751.913,1405.308,3373.353,1861.927,1159.524,59,4559.277
566395,142602,972.386,383,13356.24,2131.66,-190.2989,3654.073,342.4173,468.2452,6341.629,359.8983,195618,39344,980.2914,996,18709.65,3936.335,-296.4843,6509.312,650.1623,-116.3564,10753.36,769.8884,55,4610.469
314339,230605,922.5701,1012,27053.81,3289.973,-131.8157,7806.571,671.39,538.2872,2589.648,1674.927,118625,69046,1138.049,1902,40205.11,5322.963,-32.02894,12840.72,862.7614,2099.192,5843,3356.864,54,4635.849
722244,192378,1012.99,917,39431.28,-705.8308,464.3354,889.6507,565.8436,133.7168,1414.983,1040.433,272952,58917,1739.526,1095,54753.54,425.2963,820.2803,1382.338,1407.172,-323.7334,3987.632,667.0643,59,4652.601
826785,121669,615.2584,1831,3975.047,-116.5821,75.19051,230.0407,401.723,16522.02,48.71997,7075.29,297957,40612,1160.272,1854,5181.669,-205.8108,426.0422,1678.672,1272.652,23476.26,2372.571,11498.93,71,4678.175
950558,76249,907.5294,468,5707.64,174.0399,87.78418,3030.49,395.261,-155.3084,8494.639,379.3672,299736,19712,1017.165,956,7705.906,-15.88206,198.5045,4766.07,1130.538,-245.8903,15047.16,-856.9011,54,4748.346
389421,111598,6380.421,275,13651.19,3584.095,-226.0753,5908.351,461.1204,1353.572,5594.937,-2844.251,141434,38319,7465.051,417,17184.79,4183.535,174.9779,10870.54,898.9748,849.6497,7481.719,-2518.745,55,4843.828
388532,207007,800.0063,243,11736.72,1187.869,-313.5025,1087.272,548.7228,600.6293,2356.229,472.4762,130131,57966,1118.864,865,17361.09,2147.152,-527.61,1687.334,1429.555,1345.005,3556.317,1249.271,45,4858.69
971936,165261,400.0545,394,20530.87,3940.192,28.93716,3714.258,570.2042,281.4139,10187.59,-185.8359,320246,48239,484.7712,521,29160.95,5648.958,485.6519,6522.313,494.7156,135.8931,17543.52,-435.2796,58,4934.535
545584,206820,923.9786,577,27691.95,7761.424,-706.5497,10033.65,1212.668,287.4766,5967.389,2270.501,210972,62030,1398.019,583,41091.05,11794.34,-1096.044,15537.04,3269.385,849.9903,11224.06,2825.421,57,4949.259
