FSC-H,SSC-H,GPR32 - AF488-H,FoxP3-PE-H,CD19 - PE-CF595-H,IgD - PerCP-Cy5.5-H,IFNg-PE-Cy7-H,FPRL1 - AF647-H,Zombie NIR-H,IL-17 - BV421-H,CD24 - BV605-H,CD27 - BV650-H,FSC-A,SSC-A,GPR32 - AF488-A,FoxP3-PE-A,CD19 - PE-CF595-A,IgD - PerCP-Cy5.5-A,IFNg-PE-Cy7-A,FPRL1 - AF647-A,Zombie NIR-A,IL-17 - BV421-A,CD24 - BV605-A,CD27 - BV650-A,Width,Time
880233,160023,876.7125,736,28062.79,1233.563,310.2703,4590.138,1177.084,25.63581,13203.58,1893.902,314682,49852,1695.237,1086,38133.38,3994.451,-89.68208,6812.779,2471.254,-806.3762,23603.72,2746.858,60,8764.336
945475,163251,1397.395,1070,45448.89,5359.022,182.1833,9252.916,1340.953,1001.022,10711.21,1954.049,347423,53973,2084.427,1695,69200.3,9254.544,266.9923,18173.47,2368.407,1508.442,20230.12,1929.321,63,8975.158
928053,192672,4086.321,1471,32525.2,4567.07,110.4497,6985.75,416.3239,754.1238,12876.51,-665.2045,334146,61555,5856.223,2333,46729.25,8809.909,126.5035,11485.13,1159.188,1762.094,22054.79,-1614.482,62,9164.589
918425,160893,1172.467,1158,57687.82,7774.11,-1111.177,11116.55,1114.549,-839.9749,13512.42,3509.49,337431,52804,2349.743,1726,83499.07,12149.38,-2380.963,20746.78,2120.034,-235.4323,24305.54,5070.884,63,9244.587
697583,166700,2283.479,632,22840.7,4485.491,333.5335,6414.735,549.4197,35.94448,10012.97,1060.979,269237,53235,3481.587,1018,34270.3,8409.413,450.6523,10780.98,1057.308,-865.8261,17227.57,2370.958,63,9260.638
955138,147436,1079.631,904,40586.5,2154.384,-27.45104,4329.499,482.8292,390.8459,9345.979,813.9357,339614,47476,1614.432,1594,58132.08,3209.118,-328.7666,8880.477,718.4903,137.5797,18366.52,986.6481,62,9650.34
1049530,188139,2756.204,1575,41185.57,5102.368,-118.2361,4475.656,231.63,1612.619,19751.23,-1275.384,374250,59914,4496.925,2128,62156.38,5621.256,511.3125,9763.028,314.0539,1159.752,33965.98,1174.307,62,9887.299
465531,212549,5529.07,885,18352.48,1383.979,202.7918,4310.991,562.8873,-115.4285,5952.485,1792.031,192850,66508,6702.461,1502,27327.03,3717.767,-176.9441,6343.887,1504.557,1663.956,11563.75,1733.888,59,10172.488
318681,139108,1666.784,676,26067.72,2040.699,78.71552,4969.125,112.8085,-524.9415,9070.695,2456.664,122085,45294,1988.175,1452,41630.2,2455.861,470.7236,7439.758,154.0548,-1386.411,14833.98,6421.132,57,10222.531
895619,142711,769.9572,707,27607.4,6214.63,-393.3477,8056.769,253.7767,1073.881,16257.03,-3154.794,309226,43802,1225.074,1421,39877.51,8531.504,134.0133,14198.78,242.7762,-288.6973,26792.94,-2829.536,60,10603.38
410015,156007,8367.406,887,8671.853,-90.62754,188.5999,6455.505,421.4416,-627.4377,41563.91,3552.16,160639,50294,12865.92,1436,13184.72,217.192,401.7171,11554.34,-107.5611,-1885.467,76445.08,9394.958,59,10618.902
1015107,229449,9207.524,1666,36184.69,411.5394,44.67813,5776.956,331.2809,732.0894,10108.95,5925.527,386092,77669,13581.36,2970,57777.75,767.9839,243.5359,10378.03,-80.87415,1058.348,18678.24,10135.77,63,10629.081
903620,128498,1206.375,552,19931.87,1534.991,12.98319,3031.026,334.595,757.5345,3215.054,884.4476,323247,42036,1653.074,1610,30332.99,1985.78,375.0174,5536.557,650.7036,450.3054,5399.254,2307.161,62,10741.834
416980,244615,3330.145,404,4051.687,771.0608,158.4017,1777.794,1023.361,-15.72212,1372.579,603.2136,152342,76829,5279.112,1131,5981.735,1175.826,531.4937,2948.11,1497.009,-1121.668,2022.004,2348.739,53,10886.894
525847,152763,1586.466,558,12699.05,-160.2552,85.39916,3687.897,296.6728,23.96104,15787.46,2324.781,181280,47936,2325.12,973,17555.94,324.2598,91.64628,5981.749,-43.70941,-464.4397,30300.51,1758.75,57,10975.503
1280631,268029,6395.987,3068,90960.88,1097.564,-228.3752,1887.257,1127.071,840.1973,3868.397,8247.006,480761,93971,9448.382,4625,141129.6,1978.325,-700.8355,4010.077,1566.057,274.3548,9753.794,13257.31,64,11130.51
